"AUT","TX.VAL.MRCH.WL.CD","1967","1809800000"
"AUT","TX.VAL.MRCH.WL.CD","1968","1989900000"
"AUT","TX.VAL.MRCH.WL.CD","1969","2411900000"
"AUT","TX.VAL.MRCH.WL.CD","1970","2848800000"
"AUT","TX.VAL.MRCH.WL.CD","1971","3163500000"
"AUT","TX.VAL.MRCH.WL.CD","1972","3874400000"
"AUT","TX.VAL.MRCH.WL.CD","1973","5278000000"
"AUT","TX.VAL.MRCH.WL.CD","1974","7153000000"
"AUT","TX.VAL.MRCH.WL.CD","1975","7513400000"
"AUT","TX.VAL.MRCH.WL.CD","1976","8498400000"
"AUT","TX.VAL.MRCH.WL.CD","1977","9802300000"
"AUT","TX.VAL.MRCH.WL.CD","1978","12196000000"
"AUT","TX.VAL.MRCH.WL.CD","1979","15469800000"
"AUT","TX.VAL.MRCH.WL.CD","1980","17482200000"
"AUT","TX.VAL.MRCH.WL.CD","1981","15832300000"
"AUT","TX.VAL.MRCH.WL.CD","1982","15633600000"
"AUT","TX.VAL.MRCH.WL.CD","1983","15423300000"
"AUT","TX.VAL.MRCH.WL.CD","1984","15738100000"
"AUT","TX.VAL.MRCH.WL.CD","1985","17231000000"
"AUT","TX.VAL.MRCH.WL.CD","1986","22473100000"
"AUT","TX.VAL.MRCH.WL.CD","1987","27167500000"
"AUT","TX.VAL.MRCH.WL.CD","1988","31034458764"
"AUT","TX.VAL.MRCH.WL.CD","1989","32446519954"
"AUT","TX.VAL.MRCH.WL.CD","1990","41389767170"
"AUT","TX.VAL.MRCH.WL.CD","1991","41114658555"
"AUT","TX.VAL.MRCH.WL.CD","1992","44405409957"
"AUT","TX.VAL.MRCH.WL.CD","1993","39657647367"
"AUT","TX.VAL.MRCH.WL.CD","1994","45026373051"
"AUT","TX.VAL.MRCH.WL.CD","1995","57532316889"
"AUT","TX.VAL.MRCH.WL.CD","1996","57823787100"
"AUT","TX.VAL.MRCH.WL.CD","1997","58688271573"
"AUT","TX.VAL.MRCH.WL.CD","1998","61425725057"
"AUT","TX.VAL.MRCH.WL.CD","1999","65954494923.00001"
"AUT","TX.VAL.MRCH.WL.CD","2000","67473834942.99999"
"AUT","TX.VAL.MRCH.WL.CD","2001","70744443051"
"AUT","TX.VAL.MRCH.WL.CD","2002","78674903066"
"AUT","TX.VAL.MRCH.WL.CD","2003","97183230388"
"AUT","TX.VAL.MRCH.WL.CD","2004","118323000000"
"AUT","TX.VAL.MRCH.WL.CD","2005","125012000000"
"AUT","TX.VAL.MRCH.WL.CD","2006","136866000000"
"AUT","TX.VAL.MRCH.WL.CD","2007","163804000000"
"AUT","TX.VAL.MRCH.WL.CD","2008","181738000000"
"AUT","TX.VAL.MRCH.WL.CD","2009","137087000000"
"AUT","TX.VAL.MRCH.WL.CD","2010","152442000000"
"AUT","TX.VAL.MRCH.WL.CD","2011","177474000000"
"AUT","TX.VAL.MRCH.WL.CD","2012","166698000000"
"AUT","TX.VAL.MRCH.WL.CD","2013","175147000000"
"AUT","TX.VAL.MRCH.WL.CD","2014","178223000000"
"AUT","TX.VAL.MRCH.WL.CD","2015","152728000000"
"AUT","TX.VAL.MRCH.WL.CD","2016","152090000000"
"AUT","TX.VAL.MRCH.WL.CD","2017","168026000000"
"AUT","TX.VAL.MRCH.WL.CD","2018","184815000000"
"AUT","EN.URB.LCTY.UR.ZS","1960","35.66464459643771"
"AUT","EN.URB.LCTY.UR.ZS","1961","35.43184131033152"
"AUT","EN.URB.LCTY.UR.ZS","1962","35.17232894034655"
"AUT","EN.URB.LCTY.UR.ZS","1963","34.90393157284812"
"AUT","EN.URB.LCTY.UR.ZS","1964","34.62970137186787"
"AUT","EN.URB.LCTY.UR.ZS","1965","34.36350589120345"
"AUT","EN.URB.LCTY.UR.ZS","1966","34.08119427122288"
"AUT","EN.URB.LCTY.UR.ZS","1967","33.78619463882445"
"AUT","EN.URB.LCTY.UR.ZS","1968","33.5702497743078"
"AUT","EN.URB.LCTY.UR.ZS","1969","33.41381977480971"
"AUT","EN.URB.LCTY.UR.ZS","1970","33.25630824210204"
"AUT","EN.URB.LCTY.UR.ZS","1971","33.04765929818759"
"AUT","EN.URB.LCTY.UR.ZS","1972","32.66673337131304"
"AUT","EN.URB.LCTY.UR.ZS","1973","32.29946929828633"
"AUT","EN.URB.LCTY.UR.ZS","1974","32.05889865058672"
"AUT","EN.URB.LCTY.UR.ZS","1975","31.95900916191434"
"AUT","EN.URB.LCTY.UR.ZS","1976","31.83095725733018"
